date,state,state_code,crime,count,Clearances
2020/06,New Jersey,NJ,Aggravated Assault Reported by Population,1112.0,528.0
2020/07,New Jersey,NJ,Aggravated Assault Reported by Population,1113.0,579.0
2020/08,New Jersey,NJ,Aggravated Assault Reported by Population,1135.0,577.0
2020/09,New Jersey,NJ,Aggravated Assault Reported by Population,1042.0,541.0
2020/10,New Jersey,NJ,Aggravated Assault Reported by Population,951.0,484.0
2020/11,New Jersey,NJ,Aggravated Assault Reported by Population,961.0,504.0
2020/12,New Jersey,NJ,Aggravated Assault Reported by Population,770.0,367.0
2021/01,New Jersey,NJ,Aggravated Assault Reported by Population,337.0,134.0
2021/02,New Jersey,NJ,Aggravated Assault Reported by Population,298.0,168.0
2021/03,New Jersey,NJ,Aggravated Assault Reported by Population,634.0,356.0
2021/04,New Jersey,NJ,Aggravated Assault Reported by Population,727.0,374.0
2021/05,New Jersey,NJ,Aggravated Assault Reported by Population,920.0,514.0
2021/06,New Jersey,NJ,Aggravated Assault Reported by Population,691.0,381.0
2021/07,New Jersey,NJ,Aggravated Assault Reported by Population,864.0,462.0
2021/08,New Jersey,NJ,Aggravated Assault Reported by Population,796.0,416.0
2021/09,New Jersey,NJ,Aggravated Assault Reported by Population,771.0,436.0
2021/10,New Jersey,NJ,Aggravated Assault Reported by Population,848.0,423.0
2021/11,New Jersey,NJ,Aggravated Assault Reported by Population,763.0,423.0
2021/12,New Jersey,NJ,Aggravated Assault Reported by Population,720.0,414.0
2022/01,New Jersey,NJ,Aggravated Assault Reported by Population,919.0,485.0
2022/02,New Jersey,NJ,Aggravated Assault Reported by Population,837.0,446.0
2022/03,New Jersey,NJ,Aggravated Assault Reported by Population,980.0,534.0
2022/04,New Jersey,NJ,Aggravated Assault Reported by Population,1025.0,590.0
2022/05,New Jersey,NJ,Aggravated Assault Reported by Population,1198.0,681.0
2022/06,New Jersey,NJ,Aggravated Assault Reported by Population,1144.0,597.0
2022/07,New Jersey,NJ,Aggravated Assault Reported by Population,1275.0,708.0
2022/08,New Jersey,NJ,Aggravated Assault Reported by Population,1205.0,671.0
2022/09,New Jersey,NJ,Aggravated Assault Reported by Population,1050.0,582.0
2022/10,New Jersey,NJ,Aggravated Assault Reported by Population,1063.0,577.0
2022/11,New Jersey,NJ,Aggravated Assault Reported by Population,980.0,575.0
2022/12,New Jersey,NJ,Aggravated Assault Reported by Population,949.0,540.0
2023/01,New Jersey,NJ,Aggravated Assault Reported by Population,1054.0,639.0
2023/02,New Jersey,NJ,Aggravated Assault Reported by Population,863.0,544.0
2023/03,New Jersey,NJ,Aggravated Assault Reported by Population,1102.0,635.0
2023/04,New Jersey,NJ,Aggravated Assault Reported by Population,1020.0,588.0
2023/05,New Jersey,NJ,Aggravated Assault Reported by Population,1211.0,724.0
2023/06,New Jersey,NJ,Aggravated Assault Reported by Population,1231.0,699.0
2023/07,New Jersey,NJ,Aggravated Assault Reported by Population,1302.0,703.0
2023/08,New Jersey,NJ,Aggravated Assault Reported by Population,1242.0,709.0
2023/09,New Jersey,NJ,Aggravated Assault Reported by Population,1183.0,655.0
2023/10,New Jersey,NJ,Aggravated Assault Reported by Population,1258.0,724.0
2023/11,New Jersey,NJ,Aggravated Assault Reported by Population,1018.0,623.0
2023/12,New Jersey,NJ,Aggravated Assault Reported by Population,1090.0,656.0
2024/01,New Jersey,NJ,Aggravated Assault Reported by Population,1071.0,648.0
2024/02,New Jersey,NJ,Aggravated Assault Reported by Population,965.0,629.0
2024/03,New Jersey,NJ,Aggravated Assault Reported by Population,1123.0,665.0
2024/04,New Jersey,NJ,Aggravated Assault Reported by Population,1116.0,676.0
2024/05,New Jersey,NJ,Aggravated Assault Reported by Population,1333.0,722.0
2024/06,New Jersey,NJ,Aggravated Assault Reported by Population,1330.0,781.0
2024/07,New Jersey,NJ,Aggravated Assault Reported by Population,1362.0,759.0
2024/08,New Jersey,NJ,Aggravated Assault Reported by Population,1274.0,741.0
2024/09,New Jersey,NJ,Aggravated Assault Reported by Population,1091.0,642.0
2024/10,New Jersey,NJ,Aggravated Assault Reported by Population,1179.0,693.0
2024/11,New Jersey,NJ,Aggravated Assault Reported by Population,1080.0,608.0
2024/12,New Jersey,NJ,Aggravated Assault Reported by Population,981.0,552.0
2025/01,New Jersey,NJ,Aggravated Assault Reported by Population,969.0,616.0
2025/02,New Jersey,NJ,Aggravated Assault Reported by Population,751.0,472.0
2025/03,New Jersey,NJ,Aggravated Assault Reported by Population,852.0,525.0
2025/04,New Jersey,NJ,Aggravated Assault Reported by Population,849.0,488.0
2025/05,New Jersey,NJ,Aggravated Assault Reported by Population,868.0,495.0
2025/06,New Jersey,NJ,Aggravated Assault Reported by Population,951.0,571.0
2025/07,New Jersey,NJ,Aggravated Assault Reported by Population,1038.0,607.0
2025/08,New Jersey,NJ,Aggravated Assault Reported by Population,834.0,490.0
2025/09,New Jersey,NJ,Aggravated Assault Reported by Population,660.0,396.0
2025/10,New Jersey,NJ,Aggravated Assault Reported by Population,122.0,62.0
2015/10,Montana,MT,Aggravated Assault Reported by Population,233.0,131.0
2015/11,Montana,MT,Aggravated Assault Reported by Population,218.0,133.0
2015/12,Montana,MT,Aggravated Assault Reported by Population,229.0,139.0
2016/01,Montana,MT,Aggravated Assault Reported by Population,251.0,137.0
2016/02,Montana,MT,Aggravated Assault Reported by Population,208.0,125.0
2016/03,Montana,MT,Aggravated Assault Reported by Population,237.0,122.0
2016/04,Montana,MT,Aggravated Assault Reported by Population,238.0,109.0
2016/05,Montana,MT,Aggravated Assault Reported by Population,274.0,148.0
2016/06,Montana,MT,Aggravated Assault Reported by Population,257.0,136.0
2016/07,Montana,MT,Aggravated Assault Reported by Population,297.0,169.0
2016/08,Montana,MT,Aggravated Assault Reported by Population,283.0,149.0
2016/09,Montana,MT,Aggravated Assault Reported by Population,237.0,119.0
2016/10,Montana,MT,Aggravated Assault Reported by Population,233.0,131.0
2016/11,Montana,MT,Aggravated Assault Reported by Population,248.0,125.0
2016/12,Montana,MT,Aggravated Assault Reported by Population,209.0,123.0
2017/01,Montana,MT,Aggravated Assault Reported by Population,198.0,105.0
2017/02,Montana,MT,Aggravated Assault Reported by Population,251.0,160.0
2017/03,Montana,MT,Aggravated Assault Reported by Population,259.0,149.0
2017/04,Montana,MT,Aggravated Assault Reported by Population,226.0,123.0
2017/05,Montana,MT,Aggravated Assault Reported by Population,279.0,140.0
2017/06,Montana,MT,Aggravated Assault Reported by Population,304.0,195.0
2017/07,Montana,MT,Aggravated Assault Reported by Population,312.0,169.0
2017/08,Montana,MT,Aggravated Assault Reported by Population,265.0,160.0
2017/09,Montana,MT,Aggravated Assault Reported by Population,245.0,152.0
2017/10,Montana,MT,Aggravated Assault Reported by Population,237.0,134.0
2017/11,Montana,MT,Aggravated Assault Reported by Population,242.0,146.0
2017/12,Montana,MT,Aggravated Assault Reported by Population,234.0,131.0
2018/01,Montana,MT,Aggravated Assault Reported by Population,202.0,121.0
2018/02,Montana,MT,Aggravated Assault Reported by Population,240.0,132.0
2018/03,Montana,MT,Aggravated Assault Reported by Population,250.0,135.0
2018/04,Montana,MT,Aggravated Assault Reported by Population,247.0,118.0
2018/05,Montana,MT,Aggravated Assault Reported by Population,272.0,162.0
2018/06,Montana,MT,Aggravated Assault Reported by Population,304.0,152.0
2018/07,Montana,MT,Aggravated Assault Reported by Population,324.0,180.0
2018/08,Montana,MT,Aggravated Assault Reported by Population,252.0,124.0
2018/09,Montana,MT,Aggravated Assault Reported by Population,265.0,141.0
2018/10,Montana,MT,Aggravated Assault Reported by Population,275.0,147.0
2018/11,Montana,MT,Aggravated Assault Reported by Population,250.0,141.0
2018/12,Montana,MT,Aggravated Assault Reported by Population,254.0,160.0
2019/01,Montana,MT,Aggravated Assault Reported by Population,250.0,162.0
2019/02,Montana,MT,Aggravated Assault Reported by Population,230.0,156.0
2019/03,Montana,MT,Aggravated Assault Reported by Population,255.0,154.0
2019/04,Montana,MT,Aggravated Assault Reported by Population,348.0,209.0
2019/05,Montana,MT,Aggravated Assault Reported by Population,324.0,198.0
2019/06,Montana,MT,Aggravated Assault Reported by Population,321.0,217.0
2019/07,Montana,MT,Aggravated Assault Reported by Population,282.0,177.0
2019/08,Montana,MT,Aggravated Assault Reported by Population,313.0,178.0
2019/09,Montana,MT,Aggravated Assault Reported by Population,335.0,188.0
2019/10,Montana,MT,Aggravated Assault Reported by Population,297.0,188.0
2019/11,Montana,MT,Aggravated Assault Reported by Population,296.0,179.0
2019/12,Montana,MT,Aggravated Assault Reported by Population,277.0,173.0
2020/01,Montana,MT,Aggravated Assault Reported by Population,268.0,168.0
2020/02,Montana,MT,Aggravated Assault Reported by Population,260.0,147.0
2020/03,Montana,MT,Aggravated Assault Reported by Population,270.0,166.0
2020/04,Montana,MT,Aggravated Assault Reported by Population,355.0,224.0
2020/05,Montana,MT,Aggravated Assault Reported by Population,372.0,240.0
2020/06,Montana,MT,Aggravated Assault Reported by Population,410.0,238.0
2020/07,Montana,MT,Aggravated Assault Reported by Population,455.0,268.0
2020/08,Montana,MT,Aggravated Assault Reported by Population,452.0,264.0
2020/09,Montana,MT,Aggravated Assault Reported by Population,354.0,208.0
2020/10,Montana,MT,Aggravated Assault Reported by Population,335.0,193.0
2020/11,Montana,MT,Aggravated Assault Reported by Population,364.0,208.0
2020/12,Montana,MT,Aggravated Assault Reported by Population,332.0,219.0
2021/01,Montana,MT,Aggravated Assault Reported by Population,313.0,189.0
2021/02,Montana,MT,Aggravated Assault Reported by Population,281.0,145.0
2021/03,Montana,MT,Aggravated Assault Reported by Population,304.0,190.0
2021/04,Montana,MT,Aggravated Assault Reported by Population,323.0,186.0
2021/05,Montana,MT,Aggravated Assault Reported by Population,389.0,194.0
2021/06,Montana,MT,Aggravated Assault Reported by Population,382.0,226.0
2021/07,Montana,MT,Aggravated Assault Reported by Population,484.0,300.0
2021/08,Montana,MT,Aggravated Assault Reported by Population,406.0,259.0
2021/09,Montana,MT,Aggravated Assault Reported by Population,354.0,200.0
2021/10,Montana,MT,Aggravated Assault Reported by Population,323.0,169.0
2021/11,Montana,MT,Aggravated Assault Reported by Population,307.0,162.0
2021/12,Montana,MT,Aggravated Assault Reported by Population,318.0,171.0
2022/01,Montana,MT,Aggravated Assault Reported by Population,267.0,149.0
2022/02,Montana,MT,Aggravated Assault Reported by Population,252.0,142.0
2022/03,Montana,MT,Aggravated Assault Reported by Population,366.0,211.0
2022/04,Montana,MT,Aggravated Assault Reported by Population,276.0,168.0
2022/05,Montana,MT,Aggravated Assault Reported by Population,338.0,196.0
2022/06,Montana,MT,Aggravated Assault Reported by Population,307.0,177.0
2022/07,Montana,MT,Aggravated Assault Reported by Population,412.0,232.0
2022/08,Montana,MT,Aggravated Assault Reported by Population,390.0,209.0
2022/09,Montana,MT,Aggravated Assault Reported by Population,374.0,229.0
2022/10,Montana,MT,Aggravated Assault Reported by Population,325.0,198.0
2022/11,Montana,MT,Aggravated Assault Reported by Population,274.0,172.0
2022/12,Montana,MT,Aggravated Assault Reported by Population,234.0,162.0
2023/01,Montana,MT,Aggravated Assault Reported by Population,258.0,144.0
2023/02,Montana,MT,Aggravated Assault Reported by Population,235.0,140.0
2023/03,Montana,MT,Aggravated Assault Reported by Population,335.0,221.0
2023/04,Montana,MT,Aggravated Assault Reported by Population,362.0,196.0
2023/05,Montana,MT,Aggravated Assault Reported by Population,355.0,234.0
2023/06,Montana,MT,Aggravated Assault Reported by Population,355.0,200.0
2023/07,Montana,MT,Aggravated Assault Reported by Population,426.0,271.0
2023/08,Montana,MT,Aggravated Assault Reported by Population,342.0,237.0
2023/09,Montana,MT,Aggravated Assault Reported by Population,376.0,226.0
2023/10,Montana,MT,Aggravated Assault Reported by Population,382.0,243.0
2023/11,Montana,MT,Aggravated Assault Reported by Population,308.0,180.0
2023/12,Montana,MT,Aggravated Assault Reported by Population,338.0,215.0
2024/01,Montana,MT,Aggravated Assault Reported by Population,242.0,177.0
2024/02,Montana,MT,Aggravated Assault Reported by Population,280.0,190.0
2024/03,Montana,MT,Aggravated Assault Reported by Population,319.0,205.0
2024/04,Montana,MT,Aggravated Assault Reported by Population,320.0,200.0
2024/05,Montana,MT,Aggravated Assault Reported by Population,351.0,220.0
2024/06,Montana,MT,Aggravated Assault Reported by Population,323.0,233.0
2024/07,Montana,MT,Aggravated Assault Reported by Population,417.0,289.0
2024/08,Montana,MT,Aggravated Assault Reported by Population,321.0,198.0
2024/09,Montana,MT,Aggravated Assault Reported by Population,358.0,240.0
2024/10,Montana,MT,Aggravated Assault Reported by Population,324.0,206.0
2024/11,Montana,MT,Aggravated Assault Reported by Population,302.0,191.0
2024/12,Montana,MT,Aggravated Assault Reported by Population,325.0,225.0
2025/01,Montana,MT,Aggravated Assault Reported by Population,232.0,135.0
2025/02,Montana,MT,Aggravated Assault Reported by Population,268.0,152.0
2025/03,Montana,MT,Aggravated Assault Reported by Population,335.0,203.0
2025/04,Montana,MT,Aggravated Assault Reported by Population,306.0,171.0
2025/05,Montana,MT,Aggravated Assault Reported by Population,324.0,207.0
2025/06,Montana,MT,Aggravated Assault Reported by Population,328.0,201.0
2025/07,Montana,MT,Aggravated Assault Reported by Population,305.0,193.0
2025/08,Montana,MT,Aggravated Assault Reported by Population,302.0,185.0
2025/09,Montana,MT,Aggravated Assault Reported by Population,255.0,154.0
2025/10,Montana,MT,Aggravated Assault Reported by Population,2.0,4.0
2015/10,Alabama,AL,Aggravated Assault Reported by Population,1369.0,552.0
2015/11,Alabama,AL,Aggravated Assault Reported by Population,1234.0,513.0
2015/12,Alabama,AL,Aggravated Assault Reported by Population,1136.0,455.0
2016/01,Alabama,AL,Aggravated Assault Reported by Population,1336.0,571.0
2016/02,Alabama,AL,Aggravated Assault Reported by Population,1129.0,535.0
2016/03,Alabama,AL,Aggravated Assault Reported by Population,1510.0,617.0
2016/04,Alabama,AL,Aggravated Assault Reported by Population,1503.0,643.0
2016/05,Alabama,AL,Aggravated Assault Reported by Population,1752.0,696.0
2016/06,Alabama,AL,Aggravated Assault Reported by Population,1620.0,636.0
2016/07,Alabama,AL,Aggravated Assault Reported by Population,1677.0,675.0
2016/08,Alabama,AL,Aggravated Assault Reported by Population,1655.0,691.0
2016/09,Alabama,AL,Aggravated Assault Reported by Population,1673.0,660.0
2016/10,Alabama,AL,Aggravated Assault Reported by Population,1623.0,626.0
2016/11,Alabama,AL,Aggravated Assault Reported by Population,1356.0,526.0
2016/12,Alabama,AL,Aggravated Assault Reported by Population,1480.0,553.0
2017/01,Alabama,AL,Aggravated Assault Reported by Population,1439.0,593.0
2017/02,Alabama,AL,Aggravated Assault Reported by Population,1290.0,571.0
2017/03,Alabama,AL,Aggravated Assault Reported by Population,1551.0,661.0
2017/04,Alabama,AL,Aggravated Assault Reported by Population,1748.0,720.0
2017/05,Alabama,AL,Aggravated Assault Reported by Population,1687.0,640.0
2017/06,Alabama,AL,Aggravated Assault Reported by Population,1727.0,621.0
2017/07,Alabama,AL,Aggravated Assault Reported by Population,1620.0,665.0
2017/08,Alabama,AL,Aggravated Assault Reported by Population,1583.0,676.0
2017/09,Alabama,AL,Aggravated Assault Reported by Population,1291.0,561.0
2017/10,Alabama,AL,Aggravated Assault Reported by Population,1442.0,572.0
2017/11,Alabama,AL,Aggravated Assault Reported by Population,1158.0,509.0
2017/12,Alabama,AL,Aggravated Assault Reported by Population,1192.0,483.0
2018/01,Alabama,AL,Aggravated Assault Reported by Population,1438.0,568.0
2018/02,Alabama,AL,Aggravated Assault Reported by Population,1336.0,595.0
2018/03,Alabama,AL,Aggravated Assault Reported by Population,1539.0,629.0
2018/04,Alabama,AL,Aggravated Assault Reported by Population,1451.0,525.0
2018/05,Alabama,AL,Aggravated Assault Reported by Population,1790.0,722.0
2018/06,Alabama,AL,Aggravated Assault Reported by Population,1690.0,639.0
2018/07,Alabama,AL,Aggravated Assault Reported by Population,1777.0,713.0
2018/08,Alabama,AL,Aggravated Assault Reported by Population,1633.0,649.0
2018/09,Alabama,AL,Aggravated Assault Reported by Population,1412.0,592.0
2018/10,Alabama,AL,Aggravated Assault Reported by Population,1376.0,572.0
2018/11,Alabama,AL,Aggravated Assault Reported by Population,1116.0,457.0
2018/12,Alabama,AL,Aggravated Assault Reported by Population,1217.0,436.0
2019/01,Alabama,AL,Aggravated Assault Reported by Population,1086.0,469.0
2019/02,Alabama,AL,Aggravated Assault Reported by Population,978.0,425.0
2019/03,Alabama,AL,Aggravated Assault Reported by Population,1082.0,487.0
2019/04,Alabama,AL,Aggravated Assault Reported by Population,1057.0,476.0
2019/05,Alabama,AL,Aggravated Assault Reported by Population,1152.0,495.0
2019/06,Alabama,AL,Aggravated Assault Reported by Population,898.0,399.0
2019/07,Alabama,AL,Aggravated Assault Reported by Population,755.0,284.0
2019/08,Alabama,AL,Aggravated Assault Reported by Population,347.0,136.0
2019/09,Alabama,AL,Aggravated Assault Reported by Population,19.0,10.0
