location,date,frequency,state,state_code,crime_type,crime_count,Clearances,year,population,total_population_at_date,total_crime_count_at_date,crime_rate,crime_count_standardized,crime_count_weighted,crime_relative_intensity,crime_rate_normalized,crime_count_normalized
HI,2023/09,0,Hawaii,HI,Aggravated Assault Reported by Population,173.0,79.0,2023.0,1441.387,336806.231,146303.0,12002.32831293747,-0.2464739435155547,0.740366204804566,0.2763073185310662,0.042791633865202,0.0013575867913867
HI,2023/10,0,Hawaii,HI,Aggravated Assault Reported by Population,153.0,87.0,2023.0,1441.387,336806.231,152473.0,10614.775906817533,-0.2486087945215727,0.6547747360410324,0.2344757869317728,0.0378446241698029,0.0012006403415154
HI,2023/11,0,Hawaii,HI,Aggravated Assault Reported by Population,179.0,82.0,2023.0,1441.387,336806.231,130054.0,12418.594034773452,-0.2458334882137493,0.7660436454336261,0.3216094738471042,0.0442757367738217,0.0014046707263481
HI,2023/12,0,Hawaii,HI,Aggravated Assault Reported by Population,153.0,69.0,2023.0,1441.387,336806.231,153263.0,10614.775906817533,-0.2486087945215727,0.6547747360410324,0.2332671725129234,0.0378446241698029,0.0012006403415154
HI,2024/01,0,Hawaii,HI,Aggravated Assault Reported by Population,181.0,76.0,2024.0,1446.146,340110.988,124442.0,12516.025352903513,-0.2456200031131475,0.769608848979616,0.3420740383961252,0.0446231064827416,0.0014203653713353
HI,2024/02,1,Hawaii,HI,Aggravated Assault Reported by Population,147.0,90.0,2024.0,1446.146,340110.988,122511.0,10164.948767275228,-0.249249249823378,0.6250414408839975,0.2821959471563663,0.0362408654859835,0.001153556406554
HI,2024/03,0,Hawaii,HI,Aggravated Assault Reported by Population,174.0,81.0,2024.0,1446.146,340110.988,136870.0,12031.980173509452,-0.2463672009652538,0.7398449708422827,0.298985070826968,0.042897350983409,0.0013654341138803
HI,2024/04,0,Hawaii,HI,Aggravated Assault Reported by Population,156.0,66.0,2024.0,1446.146,340110.988,140993.0,10787.292569353302,-0.24828856687067,0.6633092842034259,0.2602169422317285,0.0384596939851253,0.0012241823089961
HI,2024/05,0,Hawaii,HI,Aggravated Assault Reported by Population,194.0,98.0,2024.0,1446.146,340110.988,157469.0,13414.96640034962,-0.2442323499592358,0.8248846226632348,0.2897444878934719,0.047828080981502,0.0015223805637516
HI,2024/06,0,Hawaii,HI,Aggravated Assault Reported by Population,162.0,89.0,2024.0,1446.146,340110.988,154316.0,11202.188437405352,-0.2476481115688646,0.6888211797497116,0.2468951616947115,0.0399389129845532,0.0012712662439575
HI,2024/07,0,Hawaii,HI,Aggravated Assault Reported by Population,185.0,94.0,2024.0,1446.146,340110.988,154555.0,12792.622598271544,-0.2451930329119439,0.7866167793438064,0.2815121808423708,0.0456092524823602,0.0014517546613095
HI,2024/08,0,Hawaii,HI,Aggravated Assault Reported by Population,168.0,74.0,2024.0,1446.146,340110.988,148636.0,11617.084305457402,-0.2470076562670592,0.7143330752959971,0.2658237587669482,0.0414181319839811,0.0013183501789189
HI,2024/09,0,Hawaii,HI,Aggravated Assault Reported by Population,137.0,83.0,2024.0,1446.146,340110.988,145246.0,9473.455653855144,-0.2503166753263871,0.5825216149735215,0.2218323645544014,0.033775500486937,0.0010750831816184
HI,2024/10,0,Hawaii,HI,Aggravated Assault Reported by Population,195.0,105.0,2024.0,1446.146,340110.988,140308.0,13484.115711691627,-0.2441256074089349,0.8291366052542823,0.326859189569359,0.0480746174814067,0.0015302278862452
HI,2024/11,0,Hawaii,HI,Aggravated Assault Reported by Population,142.0,64.0,2024.0,1446.146,340110.988,125239.0,9819.202210565183,-0.2497829625748825,0.6037815279287595,0.2666596320001844,0.0350081829864602,0.0011143197940862
HI,2024/12,0,Hawaii,HI,Aggravated Assault Reported by Population,148.0,77.0,2024.0,1446.146,340110.988,139446.0,10234.098078617237,-0.2491425072730771,0.6292934234750451,0.2496112623386407,0.0364874019858881,0.0011614037290476
HI,2025/01,0,Hawaii,HI,Aggravated Assault Reported by Population,148.0,79.0,2025.0,1446.146,340110.988,108808.0,10234.098078617237,-0.2491425072730771,0.6292934234750451,0.3198964422475746,0.0364874019858881,0.0011614037290476
HI,2025/02,0,Hawaii,HI,Aggravated Assault Reported by Population,95.0,43.0,2025.0,1446.146,340110.988,99119.0,6569.184577490792,-0.2547998624390248,0.4039383461495222,0.2254110571136468,0.0234209674909417,0.0007454956368886
HI,2025/03,0,Hawaii,HI,Aggravated Assault Reported by Population,80.0,50.0,2025.0,1446.146,340110.988,119584.0,5531.944907360668,-0.2564010006935383,0.3401586072838081,0.1573350321116541,0.0197229199923719,0.0006277857994852
HI,2025/04,0,Hawaii,HI,Aggravated Assault Reported by Population,74.0,51.0,2025.0,1446.146,340110.988,120854.0,5117.0490393086175,-0.2570414559953436,0.3146467117375225,0.1440055442437738,0.018243700992944,0.0005807018645238
HI,2025/05,1,Hawaii,HI,Aggravated Assault Reported by Population,27.0,12.0,2025.0,1446.146,340110.988,127470.0,1867.0314062342252,-0.2620583558594859,0.1148035299582852,0.0498154778537186,0.0066564854974255,0.0002118777073262
HI,2025/06,0,Hawaii,HI,Aggravated Assault Reported by Population,33.0,22.0,2025.0,1446.146,340110.988,121779.0,2281.9272742862754,-0.2614179005576805,0.1403154255045708,0.0637309010421872,0.0081357044968534,0.0002589616422876
HI,2025/07,1,Hawaii,HI,Aggravated Assault Reported by Population,27.0,24.0,2025.0,1446.146,340110.988,119345.0,1867.0314062342252,-0.2620583558594859,0.1148035299582852,0.0532069124137041,0.0066564854974255,0.0002118777073262
HI,2025/08,2,Hawaii,HI,Aggravated Assault Reported by Population,,,2025.0,1446.146,340110.988,96236.0,,,,,,
HI,2025/09,0,Hawaii,HI,Aggravated Assault Reported by Population,,,2025.0,1446.146,340110.988,59498.0,,,,,,
HI,2025/10,0,,,,,,,,,,,,,,,
HI,2025/11,0,,,,,,,,,,,,,,,
ID,2021/11,0,Idaho,ID,Aggravated Assault Reported by Population,224.0,167.0,2021.0,1904.848,332099.76,103323.0,11759.468472025064,-0.2410300734502089,1.2848125876393284,0.3779716672267637,0.0419257710824216,0.0017578002385586
ID,2021/12,1,Idaho,ID,Aggravated Assault Reported by Population,245.0,167.0,2021.0,1904.848,332099.76,106837.0,12861.918641277414,-0.23878847989389,1.4052637677305155,0.3998090637052477,0.0458563121213986,0.0019225940109234
ID,2022/01,0,Idaho,ID,Aggravated Assault Reported by Population,249.0,172.0,2022.0,1944.299,334017.321,128093.0,12806.6722247967,-0.2383615096926864,1.4494172025288474,0.3339487987205939,0.045659343302952,0.0019539833008977
ID,2022/02,0,Idaho,ID,Aggravated Assault Reported by Population,229.0,171.0,2022.0,1944.299,334017.321,120218.0,11778.023853327088,-0.2404963606987044,1.3329981501168915,0.3272441709363332,0.0419919261701848,0.0017970368510264
ID,2022/03,0,Idaho,ID,Aggravated Assault Reported by Population,264.0,190.0,2022.0,1944.299,334017.321,144091.0,13578.158503398912,-0.2367603714381729,1.536731491837814,0.3147552676724205,0.0484099061525274,0.0020716931383012
ID,2022/04,1,Idaho,ID,Aggravated Assault Reported by Population,288.0,199.0,2022.0,1944.299,334017.321,146547.0,14812.53654916245,-0.2341985502309514,1.6764343547321607,0.337614811314174,0.0528108067118481,0.0022600288781467
ID,2022/05,0,Idaho,ID,Aggravated Assault Reported by Population,324.0,192.0,2022.0,1944.299,334017.321,161556.0,16664.103617807756,-0.230355818420119,1.8859886490736808,0.3445306424575103,0.0594121575508291,0.0025425324879151
ID,2022/06,1,Idaho,ID,Aggravated Assault Reported by Population,304.0,195.0,2022.0,1944.299,334017.321,155272.0,15635.45524633814,-0.232490669426137,1.7695695966617253,0.3363460813280733,0.0557447404180619,0.0023855860380438
ID,2022/07,0,Idaho,ID,Aggravated Assault Reported by Population,334.0,224.0,2022.0,1944.299,334017.321,162912.0,17178.427803542563,-0.22928839291711,1.9441981752796589,0.3522080898847967,0.0612458661172127,0.0026210057128507
ID,2022/08,1,Idaho,ID,Aggravated Assault Reported by Population,352.0,218.0,2022.0,1944.299,334017.321,154729.0,18104.21133786521,-0.2273670270116939,2.048975322450419,0.3908200899567349,0.0645465415367032,0.0027622575177349
ID,2022/09,0,Idaho,ID,Aggravated Assault Reported by Population,362.0,221.0,2022.0,1944.299,334017.321,149417.0,18618.53552360002,-0.2262996015086849,2.1071848486563964,0.4162119006897616,0.0663802501030869,0.0028407307426706
ID,2022/10,0,Idaho,ID,Aggravated Assault Reported by Population,310.0,213.0,2022.0,1944.299,334017.321,148071.0,15944.049757779025,-0.2318502141243316,1.804495312385312,0.3596645383622754,0.0568449655578921,0.0024326699730052
ID,2022/11,9,Idaho,ID,Aggravated Assault Reported by Population,257.0,160.0,2022.0,1944.299,334017.321,130100.0,13218.131573384548,-0.2375075692902792,1.4959848234936295,0.3393608683141754,0.0471263101560589,0.0020167618808462
ID,2022/12,8,Idaho,ID,Aggravated Assault Reported by Population,322.0,213.0,2022.0,1944.299,334017.321,171037.0,16561.238780660795,-0.2305693035207208,1.8743467438324848,0.3234236223716286,0.0590454158375524,0.0025268378429279
ID,2023/01,11,Idaho,ID,Aggravated Assault Reported by Population,278.0,205.0,2023.0,1971.122,336806.231,140670.0,14103.64249397044,-0.2352659757339603,1.6269649001832156,0.3376835623633769,0.0502834025225879,0.0021815556532111
ID,2023/02,1,Idaho,ID,Aggravated Assault Reported by Population,253.0,209.0,2023.0,1971.122,336806.231,120495.0,12835.329320052231,-0.2379345394914828,1.4806551070012717,0.3587716413071567,0.0457615138065278,0.0019853725908719
ID,2023/03,0,Idaho,ID,Aggravated Assault Reported by Population,274.0,225.0,2023.0,1971.122,336806.231,137642.0,13900.712386143528,-0.235692945935164,1.6035553332741046,0.3401466519661162,0.0495599003280183,0.0021501663632368
ID,2023/04,3,Idaho,ID,Aggravated Assault Reported by Population,266.0,185.0,2023.0,1971.122,336806.231,145845.0,13494.8521704897,-0.2365468863375711,1.5567361994558824,0.3116425175662385,0.048112895938879,0.0020873877832883
ID,2023/05,6,Idaho,ID,Aggravated Assault Reported by Population,295.0,185.0,2023.0,1971.122,336806.231,158604.0,14966.095452234818,-0.2334513523788451,1.7264555595469373,0.3178150741503019,0.0533582868495087,0.0023149601356017
ID,2023/06,2,Idaho,ID,Aggravated Assault Reported by Population,336.0,218.0,2023.0,1971.122,336806.231,151464.0,17046.129057460676,-0.2290749078165082,1.9664036203653248,0.3790499710150868,0.0607741843438472,0.0026367003578379
ID,2023/07,2,Idaho,ID,Aggravated Assault Reported by Population,364.0,245.0,2023.0,1971.122,336806.231,160102.0,18466.639812249065,-0.2260861164080831,2.1302705887291022,0.3884823021822435,0.0658386997058345,0.0028564253876577
ID,2023/08,2,Idaho,ID,Aggravated Assault Reported by Population,307.0,230.0,2023.0,1971.122,336806.231,151574.0,15574.885775715557,-0.2321704417752343,1.7966842602742703,0.3460830074006272,0.0555287934332175,0.0024091280055245
ID,2023/09,1,Idaho,ID,Aggravated Assault Reported by Population,322.0,220.0,2023.0,1971.122,336806.231,146303.0,16335.87368006648,-0.2305693035207208,1.8844701361834364,0.3760704868851145,0.0582419266628536,0.0025268378429279
ID,2023/10,1,Idaho,ID,Aggravated Assault Reported by Population,271.0,175.0,2023.0,1971.122,336806.231,152473.0,13748.51480527334,-0.2360131735860666,1.5859981580922713,0.3036987173736866,0.0490172736820911,0.0021266243957561
ID,2023/11,1,Idaho,ID,Aggravated Assault Reported by Population,303.0,230.0,2023.0,1971.122,336806.231,130054.0,15371.955667888642,-0.2325974119764379,1.7732746933651593,0.398093903424782,0.0548052912386479,0.0023777387155502
ID,2023/12,5,Idaho,ID,Aggravated Assault Reported by Population,294.0,241.0,2023.0,1971.122,336806.231,153263.0,14915.362925278088,-0.233558094929146,1.7206031678196596,0.3277755995158679,0.0531774113008663,0.0023071128131081
ID,2024/01,2,Idaho,ID,Aggravated Assault Reported by Population,264.0,187.0,2024.0,2001.619,340110.988,124442.0,13189.323242834924,-0.2367603714381729,1.55369110274085,0.3604758649950941,0.0470236004566568,0.0020716931383012
ID,2024/02,3,Idaho,ID,Aggravated Assault Reported by Population,238.0,196.0,2024.0,2001.619,340110.988,122511.0,11890.374741646638,-0.2395356777459963,1.40067606989516,0.3300966526329622,0.0423924882904709,0.0018676627534685
ID,2024/03,2,Idaho,ID,Aggravated Assault Reported by Population,318.0,239.0,2024.0,2001.619,340110.988,136870.0,15887.139360687524,-0.2309962737219244,1.871491555574205,0.394782689008338,0.0566420641864275,0.0024954485529537
ID,2024/04,1,Idaho,ID,Aggravated Assault Reported by Population,271.0,169.0,2024.0,2001.619,340110.988,140993.0,13539.040147001002,-0.2360131735860666,1.5948874577377663,0.3265960949102563,0.048270438347553,0.0021266243957561
ID,2024/05,5,Idaho,ID,Aggravated Assault Reported by Population,292.0,212.0,2024.0,2001.619,340110.988,157469.0,14588.190859499236,-0.2337715800297478,1.718476522728516,0.3150844932244984,0.0520109520202416,0.002291418168121
ID,2024/06,2,Idaho,ID,Aggravated Assault Reported by Population,329.0,237.0,2024.0,2001.619,340110.988,154316.0,16436.694495805645,-0.2298221056686145,1.9362286848550745,0.3622631745523873,0.0586013808721215,0.0025817691003829
ID,2024/07,1,Idaho,ID,Aggravated Assault Reported by Population,383.0,271.0,2024.0,2001.619,340110.988,154555.0,19134.510613658247,-0.224058007952366,2.25402913768843,0.4210706421473127,0.0682198446018923,0.0030055245150354
ID,2024/08,4,Idaho,ID,Aggravated Assault Reported by Population,330.0,227.0,2024.0,2001.619,340110.988,148636.0,16486.654053543658,-0.2297153631183136,1.9421138784260623,0.3772499393797557,0.058779500570821,0.0025896164228765
ID,2024/09,4,Idaho,ID,Aggravated Assault Reported by Population,312.0,208.0,2024.0,2001.619,340110.988,145246.0,15587.382014259458,-0.2316367290237298,1.8361803941482773,0.3649973078228119,0.0555733459942308,0.0024483646179923
ID,2024/10,1,Idaho,ID,Aggravated Assault Reported by Population,277.0,179.0,2024.0,2001.619,340110.988,140308.0,13838.79749342907,-0.2353727182842613,1.6301986191636948,0.3354567870842778,0.0493391565397497,0.0021737083307175
ID,2024/11,0,Idaho,ID,Aggravated Assault Reported by Population,277.0,216.0,2024.0,2001.619,340110.988,125239.0,13838.79749342907,-0.2353727182842613,1.6301986191636948,0.3758195999826,0.0493391565397497,0.0021737083307175
ID,2024/12,0,Idaho,ID,Aggravated Assault Reported by Population,265.0,202.0,2024.0,2001.619,340110.988,139446.0,13239.282800572935,-0.236653628887872,1.559576296311838,0.3229081905335592,0.0472017201553563,0.0020795404607947
ID,2025/01,1,Idaho,ID,Aggravated Assault Reported by Population,257.0,191.0,2025.0,2001.619,340110.988,108808.0,12839.60633866885,-0.2375075692902792,1.5124947477439334,0.4013391659965926,0.0457767625657606,0.0020167618808462
ID,2025/02,4,Idaho,ID,Aggravated Assault Reported by Population,218.0,153.0,2025.0,2001.619,340110.988,99119.0,10891.183586886416,-0.2416705287520142,1.2829721984753988,0.3737135372860221,0.0388300943164817,0.0017107163035972
ID,2025/03,7,Idaho,ID,Aggravated Assault Reported by Population,281.0,203.0,2025.0,2001.619,340110.988,119584.0,14038.635724381113,-0.2349457480830576,1.6537393934476472,0.3992753433896973,0.0500516353345476,0.0022050976206918
ID,2025/04,0,Idaho,ID,Aggravated Assault Reported by Population,288.0,227.0,2025.0,2001.619,340110.988,120854.0,14388.35262854719,-0.2341985502309514,1.6949357484445635,0.4049213785383671,0.0512984732254438,0.0022600288781467
ID,2025/05,8,Idaho,ID,Aggravated Assault Reported by Population,281.0,209.0,2025.0,2001.619,340110.988,127470.0,14038.635724381113,-0.2349457480830576,1.6537393934476472,0.3745739598643882,0.0500516353345476,0.0022050976206918
ID,2025/06,10,Idaho,ID,Aggravated Assault Reported by Population,296.0,209.0,2025.0,2001.619,340110.988,121779.0,14788.02909045128,-0.2333446098285442,1.742017297012468,0.4130080871518181,0.0527234308150394,0.0023228074580952
ID,2025/07,22,Idaho,ID,Aggravated Assault Reported by Population,285.0,201.0,2025.0,2001.619,340110.988,119345.0,14238.473955333158,-0.2345187778818541,1.6772801677315994,0.4057699480129564,0.0507641141293454,0.002236486910666
ID,2025/08,15,Idaho,ID,Aggravated Assault Reported by Population,210.0,136.0,2025.0,2001.619,340110.988,96236.0,10491.507124982329,-0.2425244691544214,1.2358906499074942,0.3707839949589321,0.0374051367268861,0.0016479377236486
ID,2025/09,5,Idaho,ID,Aggravated Assault Reported by Population,104.0,94.0,2025.0,2001.619,340110.988,59498.0,5195.794004753153,-0.2538391794863167,0.612060131382759,0.2970094175268196,0.0185244486647436,0.0008161215393307
ID,2025/10,5,,,,,,,,,,,,,,,
ID,2025/11,3,,,,,,,,,,,,,,,
IL,2021/11,18,Illinois,IL,Aggravated Assault Reported by Population,1020.0,333.0,2021.0,12700.641,332099.76,103323.0,8031.090714240328,-0.1560630034106937,39.00832033121613,0.258134519781408,0.028633068886439,0.0080042689434365
IL,2021/12,53,Illinois,IL,Aggravated Assault Reported by Population,1037.0,320.0,2021.0,12700.641,332099.76,106837.0,8164.942226144334,-0.1542483800555784,39.65845900340307,0.2538048947196569,0.029110286701213,0.0081376734258271
IL,2022/01,15,Illinois,IL,Aggravated Assault Reported by Population,1147.0,388.0,2022.0,12621.821,334017.321,128093.0,9087.436749419914,-0.1425066995224796,43.3427483450776,0.2369654296330157,0.0323992358828574,0.0090008789001192
IL,2022/02,6,Illinois,IL,Aggravated Assault Reported by Population,995.0,381.0,2022.0,12621.821,334017.321,120218.0,7883.173117413089,-0.1587315671682162,37.59898396107428,0.2190284620986489,0.028105701572313,0.0078080858810973
IL,2022/03,24,Illinois,IL,Aggravated Assault Reported by Population,1222.0,465.0,2022.0,12621.821,334017.321,144091.0,9681.645778370648,-0.1345010082499122,46.17684261350028,0.2244302132515094,0.0345177561018759,0.0095894280871366
IL,2022/04,18,Illinois,IL,Aggravated Assault Reported by Population,1258.0,404.0,2022.0,12621.821,334017.321,146547.0,9966.866112267002,-0.1306582764390799,47.537207862343166,0.2271698443219656,0.0355346458070048,0.009871931696905
